"","GSM1200294","GSM1200295","GSM1200296","GSM1200297","GSM1200298","GSM1200299","GSM1200300","GSM1200301","GSM1200302","GSM1200303","GSM1200304","GSM1200305","GSM1200306","GSM1200307","GSM1200308","GSM1200309","GSM1200310","GSM1200311","GSM1200312","GSM1200313"
"TDRD9",8.358590517,7.438912951,6.967872642,7.299695422,7.435742549,7.317327136,6.608216587,7.724647785,8.475129728,5.974166194,6.917203289,6.242374775,6.19175371,7.052516081,6.972067524,7.001699822,6.782625565,7.104835301,7.527207343,6.826994047
"TDRKH",5.601381512,5.693864479,6.378611252,5.882996224,6.275759651,6.219467532,6.191702834,5.962892185,6.134456799,7.074557522,5.646247828,6.144758223,5.834820702,5.757231897,5.839787211,5.566851818,5.997385035,5.365247892,5.406289865,5.64858257
"TDRP",6.3568882665,6.465771943,6.177092464,6.798428756,5.7555119945,6.158465942,5.201439725,6.7771431555,5.5265459685,6.566838927,5.6444135155,5.4729706315,5.612526499,5.5256186235,6.0590592675,5.5745217805,6.018901832,5.376153481,5.524568745,5.627306889
"TECPR1",8.893040415,8.755152976,8.498166443,8.88509818,8.60128119,7.73845948,8.565396597,7.838589324,8.568802245,8.247117977,8.241573784,8.0080482,7.524150604,8.05967647,8.255297407,7.646771726,8.04285844,8.140241299,8.2060327,8.315608143
"TECPR2",8.766400549,8.349174558,7.688185851,8.192053572,7.753608063,8.122937015,7.758474932,8.197842011,8.3842373,8.288113276,7.268088169,7.637813753,7.432031606,7.442992014,7.94834993,7.265429284,7.551471232,6.96046016,7.511974559,7.120408791
"TECR",7.041677114,7.164302854,8.022448199,7.5874286245,7.929592366,7.897396456,8.144584346,7.866747757,7.8004825515,7.934203454,7.8344479015,8.655591518,8.333544903,8.311496014,7.913235839,8.43708119,7.8944579685,7.660191646,7.5611155155,7.6990524325
"TEF",7.662685986,7.466659039,7.957885703,7.911919997,8.161723978,7.317079901,7.4577043,7.182448186,7.707252049,7.723472059,7.452957308,7.529133341,7.154272109,7.056628669,6.95217622,6.798244281,7.354135209,7.488785678,7.522681843,7.522509262
"TEFM",8.6874209305,8.651167571,7.9272671235,7.865304222,7.971916678,7.554396163,7.5326899765,7.7223136135,8.108084228,7.935779011,7.3090126605,7.264391593,6.951740377,7.0585347635,6.9147958895,6.9617346735,7.307095168,7.0878435885,7.1977035895,7.2615255215
"TEKT4P2",8.19259713025,8.010140073,7.900358991,8.1223872395,7.72452924375,8.3376879385,7.998093507,8.29749320025,7.68310261825,9.3032040485,8.01644678125,8.812628753,8.2704175015,7.2171200515,7.31556911625,8.066913849,8.05019512925,6.56980523775,7.55640950775,8.07266240925
"TENM1",5.377088501,6.755972807,6.960686717,7.029738995,7.525108687,7.024199277,6.202607221,6.032516859,6.324196289,6.332698027,6.12814132,5.670428957,5.78227638,5.889941661,5.856690627,6.294987259,6.413295944,6.462393542,5.818625701,6.184891939
"TENT2",9.557237362,9.087313178,9.314163743,9.18040939,8.632577681,8.98324238966667,9.08525075666667,8.89067033133333,8.14264774,8.739904931,9.15692458533333,9.81867462333333,9.91619198533333,9.69022261966667,9.513276367,9.832370161,9.156020254,9.260447247,8.89418700666667,9.074971935
"TENT4B",9.7397422955,9.5824034195,10.024015278,10.0536907605,9.8579414865,9.040152806,9.284215169,8.8141740315,9.009633672,8.961660055,10.51822891,9.5703241195,10.566868805,10.340715445,9.9617618455,10.579244025,9.9300904455,10.78077815,9.8827857495,10.51039833
"TENT5A",10.498614873,9.738591794,9.470294676,9.437462377,9.031248394,9.375177182,9.4489134735,9.861646347,9.588126562,9.484443754,9.7117969645,9.2206486355,10.4545379375,10.017889334,9.910158418,9.7496651,9.607923765,10.2220545315,9.988789095,9.7632717095
"TENT5C",8.832432627,9.3220922345,9.3971753705,8.896902555,9.0482631125,8.381037454,8.495936327,7.99606426,8.5875236275,8.440434736,8.95168967,9.946822459,8.696058022,8.9100028515,8.981367308,9.048643503,8.983823836,8.931405437,8.619043979,8.953971393
"TEP1",6.375758581,6.465701611,6.384459693,6.471026282,6.429816873,6.11280839,6.34591357,5.850196638,5.892272834,5.631662758,6.632363136,7.370724943,7.764719463,6.998394456,6.126817098,6.803102099,6.287872282,6.20762981,6.36707331,6.483718245
"TEPSIN",8.715978779,8.635722877,8.574047668,8.483721843,8.495779789,9.304899288,9.256226341,9.031723642,9.294690649,9.162709841,8.577013781,9.183588673,9.24097885,9.162343928,9.243886674,9.212769395,8.37063202,8.54706858,8.791011188,8.689138851
"TERF1",9.111513468,8.965402796,9.145184107,9.125594541,9.127142886,8.545015713,8.207588246,8.294655668,8.173017143,8.38376334,9.1604058,9.196199556,9.089548589,8.852396109,8.874371271,9.13430708,9.187678957,9.170166829,9.037420684,9.117183089
"TERF2",7.948983516,8.190506947,7.796415961,7.412891753,7.645821199,8.76161774,9.1477441,8.93086403,8.959835962,9.026529466,7.20838242,8.717173828,7.768177461,8.158454157,8.047433056,7.877817506,7.879560468,7.277424738,7.118251367,7.277380586
"TES",11.42101456,11.47864625,11.53522617,11.23702635,11.46509956,11.90772074,12.07161675,11.73969267,11.77504383,12.03147676,11.22292387,11.5757264,11.04733737,11.2979864,11.14279506,10.98758849,11.40404304,11.1354539,10.94888276,11.22506505
"TESPA1",8.0633878635,7.7980430835,7.9676104225,8.077738545,8.417874144,8.232174653,8.499280436,7.756287341,8.2628986615,8.4738391515,7.5783819595,7.988850701,7.636151665,7.6277716605,7.4316930045,7.9600431645,7.6028796285,7.324900465,7.491328342,7.667626973
"TET1",4.801248755,5.219929012,4.722799749,4.827589808,5.02296911,5.270584247,4.872227102,4.860815063,5.32681484,5.349686546,4.499830455,4.675490022,4.148594659,4.149502842,4.078346682,4.07276042,4.639225048,4.127461362,4.29050466,4.585773461
"TET2",8.69351950966667,8.14757093833333,7.95494310633333,8.103194322,8.09753654133333,8.21397302966667,7.861696708,8.089382237,8.006011617,7.52340292633333,7.749251529,8.00177619733333,8.26590769966667,8.35134636866667,7.77584894766667,8.30837178233333,8.02099805433333,7.828769461,7.95704400766667,7.85389557966667
"TEX10",5.805909409,6.148296133,5.836831714,5.986194616,5.94517023,6.244985299,5.959170201,5.632779114,6.196767065,6.079954678,5.79214284,6.731846677,6.42709222,6.550972079,6.294987259,6.682947711,5.51012589,5.967978411,5.683314713,5.803375413
"TEX261",8.815339796,8.987511306,9.214439574,9.164157689,9.226926309,9.689406402,9.7110328,9.793291323,9.67798116,9.762639393,8.85873348,9.443098775,9.031133291,9.47098724,9.707638822,9.013407999,8.783700637,8.678662174,8.868817149,9.053997605
"TEX9",3.845297974,4.711260582,4.216967228,4.313125935,3.36027273,3.778454164,3.603149424,3.448156638,4.797443158,4.390438963,4.155840303,3.746983283,3.985420441,4.010553331,3.830765301,4.269946598,3.64246125,4.062950176,4.155485367,3.857513639
"TFAM",8.024479154,8.247686943,8.54920661975,8.32620962375,8.28325511375,8.1708242035,7.66807625025,8.04285597925,8.05782156925,8.1311802095,8.2508828795,7.89749247375,7.90754387775,8.045532601,7.969338646,8.30473081375,8.23672924975,8.17152758525,7.97763891425,8.1755388355
"TFAP2A-AS1",4.776026399,5.128213371,5.694039135,5.53792892,5.321331952,5.287041357,5.395286456,6.067439918,5.39932396,6.222962782,5.674593359,5.865832498,5.652064283,5.385039663,5.811108991,5.376968248,5.537371206,5.545083734,5.176899069,5.22176381
"TFB1M",8.7162187325,8.651454162,8.619286648,8.388893964,8.6524419605,8.1841809455,8.2911301605,8.278717512,8.1814468445,8.240510172,8.114539327,8.1943037055,7.423820002,7.646910313,7.6298594565,7.6407325045,8.3530168455,7.8693626735,7.99516381,8.078034395
"TFCP2",8.474325192,8.58997408566667,8.22419322966667,8.22730633566667,8.264489954,8.99998155466667,8.92577754733333,9.11194799333333,8.95768285066667,8.756333132,7.73401209066667,8.440106498,8.035099062,8.3057695,8.31247316233333,8.02444008133333,8.030829169,7.44583652733333,7.86635770533333,7.86827742366667
"TFCP2L1",5.619045444,5.610666037,5.729234387,5.628357092,5.493669035,6.254563728,5.491093981,5.103711766,5.404476995,5.532940473,5.628449978,6.473556808,5.778378956,6.159513539,5.629993659,6.757343972,5.30762041,5.99669071,5.548354585,5.875054522
"TFDP1",7.064694423,7.133379652,7.695389882,7.930513546,7.426480135,7.051009391,7.018815923,7.206314508,7.047967222,7.075928645,8.018238494,7.472576611,9.04444777,8.107334214,8.663021708,8.216136069,7.604509283,8.384951495,8.004455799,8.06901543
"TFDP2",7.150635463,7.336651301,7.84742977075,7.802450287,7.51952885275,8.13350052,7.6548885115,7.50486395325,7.4482688285,7.78242332625,8.071752468,8.0442799345,8.07676771575,7.96703299975,8.075692435,8.57684070775,7.9603052555,7.77043821775,7.19274365,8.04290073325
"TFE3",7.0594925865,6.9219219755,6.8739084735,7.137621844,7.028466517,7.8774261115,7.744409145,8.0262477635,7.954251102,7.6961151285,7.0777354735,7.642672339,7.9230068425,7.8114511205,8.113700596,7.62007199,7.019994581,7.246005186,7.2957782205,7.1525601275
